id,word1,word2,antmorph,gold
tag-verb-pairs.train2301,know,guess,0,1
tag-verb-pairs.train2302,indicate,signal,0,0
tag-verb-pairs.train2303,miss,want,0,0
tag-verb-pairs.train2304,borrow,return,0,1
tag-verb-pairs.train2305,dismantle,assemble,0,1
tag-verb-pairs.train2306,conceal,admit,0,1
tag-verb-pairs.train2307,originate,imitate,0,1
tag-verb-pairs.train2308,move,rest,0,1
tag-verb-pairs.train2309,confiscate,seize,0,0
tag-verb-pairs.train2310,oblige,please,0,0
tag-verb-pairs.train2311,purge,remove,0,0
tag-verb-pairs.train2312,forget,reminisce,0,1
tag-verb-pairs.train2313,proceed,arise,0,0
tag-verb-pairs.train2314,induce,deduce,0,1
tag-verb-pairs.train2315,delay,filibuster,0,0
tag-verb-pairs.train2316,allow,deny,0,1
tag-verb-pairs.train2317,communicate,impart,0,0
tag-verb-pairs.train2318,expand,cut,0,1
tag-verb-pairs.train2319,keep,let,0,1
tag-verb-pairs.train2320,exclaim,proclaim,0,0
tag-verb-pairs.train2321,put,push,0,0
tag-verb-pairs.train2322,propel,send,0,0
tag-verb-pairs.train2323,retard,slow,0,0
tag-verb-pairs.train2324,grant,allot,0,0
tag-verb-pairs.train2325,assess,evaluate,0,0
tag-verb-pairs.train2326,sustain,defend,0,0
tag-verb-pairs.train2327,nip,bite,0,0
tag-verb-pairs.train2328,turn,fashion,0,0
tag-verb-pairs.train2329,exceed,outperform,0,0
tag-verb-pairs.train2330,buy,grant,0,1
tag-verb-pairs.train2331,scatter,spill,0,0
tag-verb-pairs.train2332,enlarge,contract,0,1
tag-verb-pairs.train2333,transgress,observe,0,1
tag-verb-pairs.train2334,shift,trick,0,0
tag-verb-pairs.train2335,aggravate,exacerbate,0,0
tag-verb-pairs.train2336,inflame,ignite,0,0
tag-verb-pairs.train2337,ebb,flow,0,1
tag-verb-pairs.train2338,lactate,suckle,0,0
tag-verb-pairs.train2339,reject,have,0,1
tag-verb-pairs.train2340,die,fail,0,0
tag-verb-pairs.train2341,empty,fill,0,1
tag-verb-pairs.train2342,approve,disapprove,1,1
tag-verb-pairs.train2343,commence,terminate,0,1
tag-verb-pairs.train2344,collect,spread,0,1
tag-verb-pairs.train2345,block,disengage,0,1
tag-verb-pairs.train2346,attract,repel,0,1
tag-verb-pairs.train2347,demote,advance,0,1
tag-verb-pairs.train2348,frame,produce,0,0
tag-verb-pairs.train2349,bake,broil,0,0
tag-verb-pairs.train2350,maximise,minimize,0,1
tag-verb-pairs.train2351,liberate,detain,0,1
tag-verb-pairs.train2352,decline,better,0,1
tag-verb-pairs.train2353,object,end,0,0
tag-verb-pairs.train2354,make,gain,0,0
tag-verb-pairs.train2355,listen,obey,0,0
tag-verb-pairs.train2356,consume,use,0,0
tag-verb-pairs.train2357,invest,disinvest,1,1
tag-verb-pairs.train2358,charter,hire,0,0
tag-verb-pairs.train2359,find,bump,0,0
tag-verb-pairs.train2360,disengage,block,0,1
tag-verb-pairs.train2361,magnify,minimize,0,1
tag-verb-pairs.train2362,reckon,depend,0,0
tag-verb-pairs.train2363,eliminate,decimate,0,0
tag-verb-pairs.train2364,veto,let,0,1
tag-verb-pairs.train2365,criticize,praise,0,1
tag-verb-pairs.train2366,default,pay,0,1
tag-verb-pairs.train2367,thick,thin,0,1
tag-verb-pairs.train2368,complete,realize,0,0
tag-verb-pairs.train2369,beat,trouble,0,0
tag-verb-pairs.train2370,amplify,minimize,0,1
tag-verb-pairs.train2371,mock,disappoint,0,0
tag-verb-pairs.train2372,free,lodge,0,1
tag-verb-pairs.train2373,assemble,dismantle,0,1
tag-verb-pairs.train2374,overturn,subvert,0,0
tag-verb-pairs.train2375,beg,reject,0,1
tag-verb-pairs.train2376,maintain,conserve,0,0
tag-verb-pairs.train2377,forecast,project,0,0
tag-verb-pairs.train2378,free,wedge,0,1
tag-verb-pairs.train2379,catch,enchant,0,0
tag-verb-pairs.train2380,drop,recuperate,0,1
tag-verb-pairs.train2381,turn,shape,0,0
tag-verb-pairs.train2382,give,cause,0,0
tag-verb-pairs.train2383,miss,hit,0,1
tag-verb-pairs.train2384,plant,fix,0,0
tag-verb-pairs.train2385,demean,degrade,0,0
tag-verb-pairs.train2386,solicit,try,0,0
tag-verb-pairs.train2387,take,abstain,0,1
tag-verb-pairs.train2388,rest,rely,0,0
tag-verb-pairs.train2389,revoke,enact,0,1
tag-verb-pairs.train2390,liberate,confine,0,1
tag-verb-pairs.train2391,get,leave,0,1
tag-verb-pairs.train2392,omit,slip,0,0
tag-verb-pairs.train2393,demonstrate,disprove,0,1
tag-verb-pairs.train2394,collapse,founder,0,0
tag-verb-pairs.train2395,unfold,display,0,0
tag-verb-pairs.train2396,legalise,outlaw,0,1
tag-verb-pairs.train2397,clean,dirty,0,1
tag-verb-pairs.train2398,remain,persist,0,0
tag-verb-pairs.train2399,tear,rip,0,0
tag-verb-pairs.train2400,oppress,violate,0,0
tag-verb-pairs.train2401,stop,continue,0,1
tag-verb-pairs.train2402,extrapolate,interpolate,0,1
tag-verb-pairs.train2403,associate,disassociate,1,1
tag-verb-pairs.train2404,settle,compose,0,0
tag-verb-pairs.train2405,deteriorate,recover,0,1
tag-verb-pairs.train2406,issue,terminate,0,0
tag-verb-pairs.train2407,implement,apply,0,0
tag-verb-pairs.train2408,evince,express,0,0
tag-verb-pairs.train2409,echo,ring,0,0
tag-verb-pairs.train2410,imagine,figure,0,0
tag-verb-pairs.train2411,conform,deviate,0,1
tag-verb-pairs.train2412,object,agree,0,1
tag-verb-pairs.train2413,implant,insert,0,0
tag-verb-pairs.train2414,image,project,0,0
tag-verb-pairs.train2415,blur,focus,0,1
tag-verb-pairs.train2416,issue,emerge,0,0
tag-verb-pairs.train2417,decrypt,encode,0,1
tag-verb-pairs.train2418,flow,ebb,0,1
tag-verb-pairs.train2419,dictate,order,0,0
tag-verb-pairs.train2420,design,designate,0,0
tag-verb-pairs.train2421,procure,solicit,0,0
tag-verb-pairs.train2422,contract,enlarge,0,1
tag-verb-pairs.train2423,gasp,labor,0,0
tag-verb-pairs.train2424,ridicule,satirize,0,0
tag-verb-pairs.train2425,disprove,establish,0,1
tag-verb-pairs.train2426,defy,obey,0,1
tag-verb-pairs.train2427,clear,brighten,0,0
tag-verb-pairs.train2428,stop,start,0,1
tag-verb-pairs.train2429,prevent,prohibit,0,0
tag-verb-pairs.train2430,desegregate,integrate,0,0
tag-verb-pairs.train2431,lay,consist,0,0
tag-verb-pairs.train2432,train,educate,0,0
tag-verb-pairs.train2433,arrive,depart,0,1
tag-verb-pairs.train2434,insure,secure,0,0
tag-verb-pairs.train2435,support,hold,0,0
tag-verb-pairs.train2436,compile,amass,0,0
tag-verb-pairs.train2437,stretch,shrink,0,1
tag-verb-pairs.train2438,expel,exclude,0,0
tag-verb-pairs.train2439,wound,cut,0,0
tag-verb-pairs.train2440,disregard,mention,0,1
tag-verb-pairs.train2441,lactate,nurse,0,0
tag-verb-pairs.train2442,increase,decrease,0,1
tag-verb-pairs.train2443,bind,obligate,0,0
tag-verb-pairs.train2444,retire,arise,0,1
tag-verb-pairs.train2445,block,unblock,1,1
tag-verb-pairs.train2446,wall,fortify,0,0
tag-verb-pairs.train2447,coil,uncoil,1,1
tag-verb-pairs.train2448,downplay,amplify,0,1
tag-verb-pairs.train2449,know,ignore,0,1
tag-verb-pairs.train2450,forage,feed,0,0
tag-verb-pairs.train2451,jerk,press,0,1
tag-verb-pairs.train2452,restrain,suppress,0,0
tag-verb-pairs.train2453,start,halt,0,1
tag-verb-pairs.train2454,educate,enlighten,0,0
tag-verb-pairs.train2455,spend,waste,0,0
tag-verb-pairs.train2456,stop,discontinue,0,0
tag-verb-pairs.train2457,shorten,enlarge,0,1
tag-verb-pairs.train2458,press,pressure,0,0
tag-verb-pairs.train2459,wind,unwind,1,1
tag-verb-pairs.train2460,exude,absorb,0,1
tag-verb-pairs.train2461,outstrip,pass,0,0
tag-verb-pairs.train2462,specialize,generalize,0,1
tag-verb-pairs.train2463,process,serve,0,0
tag-verb-pairs.train2464,coagulate,dissolve,0,1
tag-verb-pairs.train2465,home,close,0,0
tag-verb-pairs.train2466,dismiss,drop,0,0
tag-verb-pairs.train2467,catch,snatch,0,0
tag-verb-pairs.train2468,ignite,extinguish,0,1
tag-verb-pairs.train2469,relax,excite,0,1
tag-verb-pairs.train2470,prohibit,allow,0,1
tag-verb-pairs.train2471,exalt,glorify,0,0
tag-verb-pairs.train2472,drink,revel,0,0
tag-verb-pairs.train2473,bulge,start,0,0
tag-verb-pairs.train2474,usher,announce,0,0
tag-verb-pairs.train2475,alter,falsify,0,0
tag-verb-pairs.train2476,finish,start,0,1
tag-verb-pairs.train2477,consign,agree,0,0
tag-verb-pairs.train2478,sponsor,boycott,0,1
tag-verb-pairs.train2479,commence,end,0,1
tag-verb-pairs.train2480,establish,institute,0,0
tag-verb-pairs.train2481,fail,win,0,1
tag-verb-pairs.train2482,lift,descend,0,1
tag-verb-pairs.train2483,disagree,hold,0,1
tag-verb-pairs.train2484,command,control,0,0
tag-verb-pairs.train2485,knap,chip,0,0
tag-verb-pairs.train2486,demagnetize,magnetize,1,1
tag-verb-pairs.train2487,make,undo,0,1
tag-verb-pairs.train2488,fortify,arm,0,0
tag-verb-pairs.train2489,abstain,consume,0,1
tag-verb-pairs.train2490,supplant,remove,0,0
tag-verb-pairs.train2491,downplay,highlight,0,1
tag-verb-pairs.train2492,tame,domesticate,0,0
tag-verb-pairs.train2493,effect,operate,0,0
tag-verb-pairs.train2494,synthesise,analyse,0,1
tag-verb-pairs.train2495,lower,lift,0,1
tag-verb-pairs.train2496,overcome,rush,0,0
tag-verb-pairs.train2497,account,value,0,0
tag-verb-pairs.train2498,work,stagnate,0,1
tag-verb-pairs.train2499,issue,recall,0,1
tag-verb-pairs.train2500,track,pitch,0,0
tag-verb-pairs.train2501,pass,overtake,0,0
tag-verb-pairs.train2502,muff,catch,0,1
tag-verb-pairs.train2503,trace,track,0,0
tag-verb-pairs.train2504,relate,detail,0,0
tag-verb-pairs.train2505,germinate,cause,0,0
tag-verb-pairs.train2506,redeem,abandon,0,1
tag-verb-pairs.train2507,overturn,destroy,0,0
tag-verb-pairs.train2508,bear,gestate,0,0
tag-verb-pairs.train2509,lift,fall,0,1
tag-verb-pairs.train2510,nullify,void,0,0
tag-verb-pairs.train2511,cost,cause,0,0
tag-verb-pairs.train2512,put,offer,0,0
tag-verb-pairs.train2513,braid,lace,0,0
tag-verb-pairs.train2514,groom,prepare,0,0
tag-verb-pairs.train2515,hold,grip,0,0
tag-verb-pairs.train2516,depict,express,0,0
tag-verb-pairs.train2517,try,stress,0,0
tag-verb-pairs.train2518,repair,restore,0,0
tag-verb-pairs.train2519,lift,lower,0,1
tag-verb-pairs.train2520,supply,render,0,0
tag-verb-pairs.train2521,extemporize,improvise,0,0
tag-verb-pairs.train2522,scatter,congregate,0,1
tag-verb-pairs.train2523,support,corroborate,0,0
tag-verb-pairs.train2524,downstream,upstream,0,1
tag-verb-pairs.train2525,intimidate,bully,0,0
tag-verb-pairs.train2526,follow,predate,0,1
tag-verb-pairs.train2527,curve,straighten,0,1
tag-verb-pairs.train2528,oust,accept,0,1
tag-verb-pairs.train2529,defend,forbid,0,0
tag-verb-pairs.train2530,put,fix,0,0
tag-verb-pairs.train2531,exceed,fail,0,1
tag-verb-pairs.train2532,unpin,pin,1,1
tag-verb-pairs.train2533,shock,outrage,0,0
tag-verb-pairs.train2534,direct,organize,0,0
